================ Training Loss (Sat Oct 19 03:26:54 2024) ================
(epoch: 75, iters: 12, time: 0.142, data: 0.003) G_GAN: 1.360 G_L1: 9.236 D_real: 0.222 D_fake: 0.472 
(epoch: 76, iters: 50, time: 0.143, data: 0.003) G_GAN: 1.019 G_L1: 2.642 D_real: 0.663 D_fake: 0.621 
(epoch: 78, iters: 26, time: 0.462, data: 0.003) G_GAN: 0.746 G_L1: 7.859 D_real: 0.366 D_fake: 2.610 
(epoch: 80, iters: 2, time: 0.165, data: 0.004) G_GAN: 1.766 G_L1: 4.260 D_real: 0.572 D_fake: 0.206 
(epoch: 81, iters: 40, time: 0.137, data: 0.023) G_GAN: 1.733 G_L1: 6.750 D_real: 0.150 D_fake: 0.346 
(epoch: 83, iters: 16, time: 0.145, data: 0.004) G_GAN: 2.088 G_L1: 2.873 D_real: 0.779 D_fake: 0.163 
(epoch: 84, iters: 54, time: 0.579, data: 0.004) G_GAN: 1.498 G_L1: 10.586 D_real: 0.310 D_fake: 0.381 
(epoch: 86, iters: 30, time: 0.184, data: 0.005) G_GAN: 1.776 G_L1: 6.356 D_real: 1.305 D_fake: 0.202 
(epoch: 88, iters: 6, time: 0.169, data: 0.004) G_GAN: 1.298 G_L1: 8.407 D_real: 1.167 D_fake: 0.376 
(epoch: 89, iters: 44, time: 0.193, data: 0.006) G_GAN: 1.729 G_L1: 9.316 D_real: 0.357 D_fake: 0.214 
(epoch: 91, iters: 20, time: 1.996, data: 0.005) G_GAN: 0.940 G_L1: 2.091 D_real: 0.458 D_fake: 0.839 
(epoch: 92, iters: 58, time: 0.197, data: 0.003) G_GAN: 0.712 G_L1: 5.643 D_real: 0.574 D_fake: 0.937 
(epoch: 94, iters: 34, time: 0.178, data: 0.004) G_GAN: 1.200 G_L1: 6.466 D_real: 0.598 D_fake: 0.404 
(epoch: 96, iters: 10, time: 0.199, data: 0.003) G_GAN: 1.991 G_L1: 10.143 D_real: 1.202 D_fake: 0.181 
(epoch: 97, iters: 48, time: 1.580, data: 0.002) G_GAN: 1.036 G_L1: 6.974 D_real: 0.620 D_fake: 0.791 
(epoch: 99, iters: 24, time: 0.170, data: 0.003) G_GAN: 1.291 G_L1: 4.109 D_real: 0.681 D_fake: 0.380 
(epoch: 100, iters: 62, time: 0.189, data: 0.004) G_GAN: 1.911 G_L1: 2.031 D_real: 0.219 D_fake: 0.279 
(epoch: 102, iters: 38, time: 0.196, data: 0.559) G_GAN: 0.637 G_L1: 6.819 D_real: 0.644 D_fake: 1.074 
(epoch: 104, iters: 14, time: 0.596, data: 0.004) G_GAN: 1.172 G_L1: 4.171 D_real: 0.259 D_fake: 0.407 
(epoch: 105, iters: 52, time: 0.349, data: 0.001) G_GAN: 0.798 G_L1: 7.887 D_real: 0.235 D_fake: 0.785 
(epoch: 107, iters: 28, time: 0.323, data: 0.003) G_GAN: 0.909 G_L1: 6.316 D_real: 0.382 D_fake: 0.579 
(epoch: 109, iters: 4, time: 0.296, data: 0.006) G_GAN: 0.595 G_L1: 8.917 D_real: 0.035 D_fake: 1.189 
(epoch: 110, iters: 42, time: 0.827, data: 0.001) G_GAN: 0.629 G_L1: 3.894 D_real: 0.187 D_fake: 0.856 
(epoch: 112, iters: 18, time: 0.288, data: 0.003) G_GAN: 0.661 G_L1: 8.578 D_real: 0.231 D_fake: 1.084 
